scope,factor_category,subtype_key,basis,region,unit,co2e_factor,notes
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_supermini_petrol_km,STANDARD,UK,km,0.04019,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 23 (group: Petrol; activity/type: WTT- cars (by market segment) / Supermini)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_supermini_unknown_km,STANDARD,UK,km,0.03929,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 23 (group: Unknown; activity/type: WTT- cars (by market segment) / Supermini)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_supermini_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.0152,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 23 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Supermini)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_supermini_battery_electric_vehicle_km,STANDARD,UK,km,0.00971,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 23 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Supermini)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_supermini_diesel_miles,STANDARD,UK,miles,0.05162,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 24 (group: Diesel; activity/type: WTT- cars (by market segment) / Supermini)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_supermini_petrol_miles,STANDARD,UK,miles,0.06469,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 24 (group: Petrol; activity/type: WTT- cars (by market segment) / Supermini)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_supermini_unknown_miles,STANDARD,UK,miles,0.06324,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 24 (group: Unknown; activity/type: WTT- cars (by market segment) / Supermini)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_supermini_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.02446,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 24 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Supermini)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_supermini_battery_electric_vehicle_miles,STANDARD,UK,miles,0.01563,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 24 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Supermini)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_lower_medium_diesel_km,STANDARD,UK,km,0.03482,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 25 (group: Diesel; activity/type: WTT- cars (by market segment) / Lower medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_lower_medium_petrol_km,STANDARD,UK,km,0.04582,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 25 (group: Petrol; activity/type: WTT- cars (by market segment) / Lower medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_lower_medium_unknown_km,STANDARD,UK,km,0.04114,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 25 (group: Unknown; activity/type: WTT- cars (by market segment) / Lower medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_lower_medium_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.0242,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 25 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Lower medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_lower_medium_battery_electric_vehicle_km,STANDARD,UK,km,0.0102,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 25 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Lower medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_lower_medium_diesel_miles,STANDARD,UK,miles,0.05603,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 26 (group: Diesel; activity/type: WTT- cars (by market segment) / Lower medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_lower_medium_petrol_miles,STANDARD,UK,miles,0.07375,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 26 (group: Petrol; activity/type: WTT- cars (by market segment) / Lower medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_lower_medium_unknown_miles,STANDARD,UK,miles,0.0662,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 26 (group: Unknown; activity/type: WTT- cars (by market segment) / Lower medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_lower_medium_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.03894,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 26 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Lower medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_lower_medium_battery_electric_vehicle_miles,STANDARD,UK,miles,0.01642,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 26 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Lower medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_upper_medium_diesel_km,STANDARD,UK,km,0.03915,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 27 (group: Diesel; activity/type: WTT- cars (by market segment) / Upper medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_upper_medium_petrol_km,STANDARD,UK,km,0.05301,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 27 (group: Petrol; activity/type: WTT- cars (by market segment) / Upper medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_upper_medium_unknown_km,STANDARD,UK,km,0.04255,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 27 (group: Unknown; activity/type: WTT- cars (by market segment) / Upper medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_upper_medium_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.02629,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 27 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Upper medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_upper_medium_battery_electric_vehicle_km,STANDARD,UK,km,0.01044,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 27 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Upper medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_upper_medium_diesel_miles,STANDARD,UK,miles,0.06301,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 28 (group: Diesel; activity/type: WTT- cars (by market segment) / Upper medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_upper_medium_petrol_miles,STANDARD,UK,miles,0.08531,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 28 (group: Petrol; activity/type: WTT- cars (by market segment) / Upper medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_upper_medium_unknown_miles,STANDARD,UK,miles,0.06847,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 28 (group: Unknown; activity/type: WTT- cars (by market segment) / Upper medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_upper_medium_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.04231,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 28 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Upper medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_upper_medium_battery_electric_vehicle_miles,STANDARD,UK,miles,0.0168,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 28 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Upper medium)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_executive_diesel_km,STANDARD,UK,km,0.0415,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 29 (group: Diesel; activity/type: WTT- cars (by market segment) / Executive)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_executive_petrol_km,STANDARD,UK,km,0.05824,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 29 (group: Petrol; activity/type: WTT- cars (by market segment) / Executive)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_executive_unknown_km,STANDARD,UK,km,0.04557,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 29 (group: Unknown; activity/type: WTT- cars (by market segment) / Executive)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_executive_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.02588,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 29 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Executive)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_executive_battery_electric_vehicle_km,STANDARD,UK,km,0.00944,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 29 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Executive)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_executive_diesel_miles,STANDARD,UK,miles,0.06679,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 30 (group: Diesel; activity/type: WTT- cars (by market segment) / Executive)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_executive_petrol_miles,STANDARD,UK,miles,0.09373,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 30 (group: Petrol; activity/type: WTT- cars (by market segment) / Executive)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_executive_unknown_miles,STANDARD,UK,miles,0.07334,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 30 (group: Unknown; activity/type: WTT- cars (by market segment) / Executive)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_executive_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.04165,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 30 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Executive)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_executive_battery_electric_vehicle_miles,STANDARD,UK,miles,0.01519,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 30 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Executive)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_luxury_diesel_km,STANDARD,UK,km,0.05061,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 31 (group: Diesel; activity/type: WTT- cars (by market segment) / Luxury)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_luxury_petrol_km,STANDARD,UK,km,0.08949,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 31 (group: Petrol; activity/type: WTT- cars (by market segment) / Luxury)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_luxury_unknown_km,STANDARD,UK,km,0.06834,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 31 (group: Unknown; activity/type: WTT- cars (by market segment) / Luxury)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_luxury_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.03629,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 31 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Luxury)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_luxury_battery_electric_vehicle_km,STANDARD,UK,km,0.01272,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 31 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Luxury)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_luxury_diesel_miles,STANDARD,UK,miles,0.08145,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 32 (group: Diesel; activity/type: WTT- cars (by market segment) / Luxury)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_luxury_petrol_miles,STANDARD,UK,miles,0.14403,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 32 (group: Petrol; activity/type: WTT- cars (by market segment) / Luxury)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_luxury_unknown_miles,STANDARD,UK,miles,0.10998,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 32 (group: Unknown; activity/type: WTT- cars (by market segment) / Luxury)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_luxury_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.05841,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 32 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Luxury)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_luxury_battery_electric_vehicle_miles,STANDARD,UK,miles,0.02047,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 32 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Luxury)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_sports_diesel_km,STANDARD,UK,km,0.04154,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 33 (group: Diesel; activity/type: WTT- cars (by market segment) / Sports)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_sports_petrol_km,STANDARD,UK,km,0.06587,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 33 (group: Petrol; activity/type: WTT- cars (by market segment) / Sports)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_sports_unknown_km,STANDARD,UK,km,0.06208,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 33 (group: Unknown; activity/type: WTT- cars (by market segment) / Sports)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_sports_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.03615,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 33 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Sports)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_sports_battery_electric_vehicle_km,STANDARD,UK,km,0.01628,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 33 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Sports)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_sports_diesel_miles,STANDARD,UK,miles,0.06686,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 34 (group: Diesel; activity/type: WTT- cars (by market segment) / Sports)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_sports_petrol_miles,STANDARD,UK,miles,0.10601,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 34 (group: Petrol; activity/type: WTT- cars (by market segment) / Sports)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_sports_unknown_miles,STANDARD,UK,miles,0.09991,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 34 (group: Unknown; activity/type: WTT- cars (by market segment) / Sports)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_sports_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.05817,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 34 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Sports)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_sports_battery_electric_vehicle_miles,STANDARD,UK,miles,0.02619,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 34 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Sports)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_dual_purpose_4x4_diesel_km,STANDARD,UK,km,0.0483,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 35 (group: Diesel; activity/type: WTT- cars (by market segment) / Dual purpose 4X4)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_dual_purpose_4x4_petrol_km,STANDARD,UK,km,0.0549,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 35 (group: Petrol; activity/type: WTT- cars (by market segment) / Dual purpose 4X4)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_dual_purpose_4x4_unknown_km,STANDARD,UK,km,0.05061,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 35 (group: Unknown; activity/type: WTT- cars (by market segment) / Dual purpose 4X4)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_dual_purpose_4x4_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.03308,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 35 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Dual purpose 4X4)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_dual_purpose_4x4_battery_electric_vehicle_km,STANDARD,UK,km,0.01106,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 35 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Dual purpose 4X4)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_dual_purpose_4x4_diesel_miles,STANDARD,UK,miles,0.07773,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 36 (group: Diesel; activity/type: WTT- cars (by market segment) / Dual purpose 4X4)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_dual_purpose_4x4_petrol_miles,STANDARD,UK,miles,0.08836,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 36 (group: Petrol; activity/type: WTT- cars (by market segment) / Dual purpose 4X4)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_dual_purpose_4x4_unknown_miles,STANDARD,UK,miles,0.08145,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 36 (group: Unknown; activity/type: WTT- cars (by market segment) / Dual purpose 4X4)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_dual_purpose_4x4_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.05323,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 36 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / Dual purpose 4X4)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_dual_purpose_4x4_battery_electric_vehicle_miles,STANDARD,UK,miles,0.0178,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 36 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / Dual purpose 4X4)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_mpv_diesel_km,STANDARD,UK,km,0.04335,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 37 (group: Diesel; activity/type: WTT- cars (by market segment) / MPV)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_mpv_petrol_km,STANDARD,UK,km,0.05114,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 37 (group: Petrol; activity/type: WTT- cars (by market segment) / MPV)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_mpv_unknown_km,STANDARD,UK,km,0.04538,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 37 (group: Unknown; activity/type: WTT- cars (by market segment) / MPV)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_mpv_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.02715,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 37 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / MPV)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_mpv_battery_electric_vehicle_km,STANDARD,UK,km,0.01455,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 37 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / MPV)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_mpv_diesel_miles,STANDARD,UK,miles,0.06977,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 38 (group: Diesel; activity/type: WTT- cars (by market segment) / MPV)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_mpv_petrol_miles,STANDARD,UK,miles,0.08231,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 38 (group: Petrol; activity/type: WTT- cars (by market segment) / MPV)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_mpv_unknown_miles,STANDARD,UK,miles,0.07303,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 38 (group: Unknown; activity/type: WTT- cars (by market segment) / MPV)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_mpv_plug_in_hybrid_electric_vehicle_miles,STANDARD,UK,miles,0.04369,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 38 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by market segment) / MPV)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_market_segment_mpv_battery_electric_vehicle_miles,STANDARD,UK,miles,0.02341,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 38 (group: Battery Electric Vehicle; activity/type: WTT- cars (by market segment) / MPV)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_size_small_car_diesel_km,STANDARD,UK,km,0.03409,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 43 (group: Diesel; activity/type: WTT- cars (by size) / Small car)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_size_small_car_petrol_km,STANDARD,UK,km,0.04015,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 43 (group: Petrol; activity/type: WTT- cars (by size) / Small car)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_size_small_car_hybrid_km,STANDARD,UK,km,0.03026,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 43 (group: Hybrid; activity/type: WTT- cars (by size) / Small car)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_size_small_car_unknown_km,STANDARD,UK,km,0.03836,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 43 (group: Unknown; activity/type: WTT- cars (by size) / Small car)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_size_small_car_plug_in_hybrid_electric_vehicle_km,STANDARD,UK,km,0.0152,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 43 (group: Plug-in Hybrid Electric Vehicle; activity/type: WTT- cars (by size) / Small car)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_size_small_car_battery_electric_vehicle_km,STANDARD,UK,km,0.00948,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 43 (group: Battery Electric Vehicle; activity/type: WTT- cars (by size) / Small car)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_size_small_car_diesel_miles,STANDARD,UK,miles,0.05486,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 44 (group: Diesel; activity/type: WTT- cars (by size) / Small car)"
SCOPE_3,ref_wtt_pass_vehs_travel_land,wtt_cars_by_size_small_car_petrol_miles,STANDARD,UK,miles,0.06461,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- pass vehs & travel- land', row 44 (group: Petrol; activity/type: WTT- cars (by size) / Small car)"
